DATE,TIME,val,INJURIES,FATALITIES,PROPERTY LOSS,lat,lon,MAGNITUDE
2011-04-28,08:22:00,50,0,0,0,34.95,-79.77,EG
2011-04-28,08:22:00,50,0,0,0.003,34.95,-79.77,EG
2011-04-28,08:22:00,50,0,0,0,34.95,-79.75,EG
2011-04-28,08:20:00,50,0,0,0,34.94,-79.77,EG
2011-04-28,06:04:00,50,0,0,0,34.75,-79.51,EG
2011-04-28,06:05:00,50,0,0,0,34.67,-79.47,EG
2011-06-01,15:15:00,52,0,0,0,39.71,-100.05,EG
2011-05-14,13:55:00,50,0,0,0.005,35.12,-78.14,EG
2011-05-14,14:00:00,50,0,0,0,35.1,-78.13,EG
2011-05-14,14:00:00,50,0,0,0,35.11,-78.1,EG
2011-05-14,14:00:00,50,0,0,0,35.12,-78.11,EG
2011-04-26,18:45:00,50,0,0,0.01,41.73,-76.23,EG
2011-04-26,18:53:00,50,0,0,0.02,41.75,-75.9,EG
2011-04-26,19:05:00,50,0,0,0.003,41.97,-75.75,EG
2011-04-26,17:57:00,61,0,0,0,31.64,-96.84,EG
2011-04-26,19:25:00,70,0,0,0.075,31.66,-96.67,EG
2011-04-26,20:05:00,50,0,0,0,31.74,-95.66,EG
2011-04-26,16:54:00,52,1,0,0.005,38.02,-78.47,EG
2011-04-26,16:54:00,52,0,0,0.002,38.02,-78.49,EG
2011-04-26,18:15:00,56,0,0,0.005,37.99,-78.45,EG
2011-04-26,18:03:00,52,0,0,0.001,39.08,-79.04,EG
2011-04-26,18:28:00,56,0,0,0.001,38.94,-79.12,EG
2011-04-26,18:30:00,50,0,0,0,38.96,-79.09,MG
2011-04-26,18:46:00,56,0,0,0.001,39.01,-78.95,EG
2011-04-26,15:27:00,50,0,0,0.001,38.96,-79.13,EG
2011-04-25,19:05:00,61,0,0,0.2,34.78,-91.92,EG
2011-04-25,19:47:00,52,0,0,0.03,35.25,-91.2,EG
2011-04-26,17:15:00,52,0,0,0.001,34.37,-91.13,EG
2011-04-26,20:10:00,70,0,1,0.125,35.97,-91.42,EG
2011-04-26,20:30:00,61,0,0,0.2,35.99,-91.39,EG
2011-04-27,13:00:00,52,0,0,0.01,35.46,-91.58,EG
2011-04-27,13:00:00,52,0,0,0.005,35.49,-91.59,EG
2011-04-26,21:55:00,52,0,0,0,40.83,-75.72,EG
2011-04-26,22:35:00,52,0,0,0,41.02,-75.18,EG
2011-04-26,22:35:00,52,0,0,0,40.7,-75.23,EG
2011-04-26,22:01:00,56,0,0,0.025,40.67,-75.62,EG
2011-04-27,13:00:00,50,2,0,0,39.93,-75.12,EG
2011-04-27,13:46:00,52,0,0,0,40.8,-74.62,EG
2011-05-11,14:39:00,52,0,0,0,42.46,-88.38,EG
2011-04-26,17:45:00,50,0,0,0.05,34.56,-90.38,EG
2011-04-26,18:30:00,56,0,0,0,34.7,-89.99,EG
2011-04-27,13:45:00,52,0,0,0.001,37.81,-78.49,EG
2011-04-27,15:02:00,50,0,0,0.001,38.18,-77.91,EG
2011-04-27,17:03:00,52,0,0,0.001,37.94,-78.54,EG
2011-04-27,17:04:00,52,0,0,0.001,38.02,-78.45,EG
2011-04-27,17:05:00,52,0,0,0.001,38.06,-78.44,EG
2011-04-27,17:27:00,52,0,0,0.001,38.37,-78.16,EG
2011-05-11,17:15:00,55,0,0,0.004,41.38,-88.46,EG
2011-04-27,18:40:00,52,0,0,0.001,38.12,-77.91,EG
2011-04-27,18:32:00,56,0,0,0.001,39.12,-77.82,EG
2011-04-27,16:12:00,56,0,0,0.001,38.57,-77.33,EG
2011-04-27,22:40:00,50,0,0,0.002,38.99,-79.22,EG
2011-04-27,22:45:00,50,0,0,0.002,39.07,-79.12,EG
2011-04-27,23:08:00,56,0,0,0.001,39.38,-78.73,EG
2011-04-28,00:39:00,61,0,0,0.003,39.11,-78.58,EG
2011-04-28,00:39:00,61,0,0,0.002,39.05,-78.59,EG
2011-05-11,17:40:00,50,0,0,0,41.18,-88.42,EG
2011-05-11,17:54:00,60,0,0,0,41.68,-88.35,MG
2011-04-27,23:22:00,50,0,0,0.001,39.69,-78.79,EG
2011-04-27,23:35:00,56,0,0,0.001,39.6,-78.46,EG
2011-04-28,04:49:00,50,0,0,0.001,39.18,-77.41,EG
2011-04-28,04:49:00,50,0,0,0.001,39.2,-77.41,EG
2011-04-28,04:49:00,52,0,0,0.002,39.22,-77.38,EG
2011-05-11,18:40:00,52,0,0,0,41.73,-87.73,EG
2011-04-28,00:46:00,54,0,0,0,38.94,-78.52,MG
2011-04-28,00:49:00,50,0,0,0,38.98,-78.37,MG
2011-04-28,08:34:00,52,0,0,0,38.26,-77.26,EG
2011-04-28,08:34:00,52,0,0,0,38.26,-77.32,EG
2011-04-28,01:44:00,61,0,0,0.001,39,-78.33,EG
2011-04-28,03:16:00,50,0,0,0.001,38.97,-77.74,EG
2011-04-28,03:07:00,52,0,0,0,39.25,-77.58,EG
2011-04-28,03:07:00,52,0,0,0,39.26,-77.59,EG
2011-04-28,03:07:00,52,0,0,0,39.27,-77.57,EG
2011-05-11,18:50:00,50,0,0,0,41.78,-87.68,EG
2011-04-28,00:12:00,61,0,0,0.001,38.65,-78.95,EG
2011-05-11,18:20:00,50,0,0,0,41.71,-87.88,EG
2011-04-28,03:17:00,56,0,0,0.002,39.4,-77.52,EG
2011-04-28,05:20:00,55,0,0,0,39.39,-77.24,MG
2011-04-27,16:20:00,52,0,0,0.001,38.56,-77.33,EG
2011-04-28,07:25:00,50,0,0,0.001,40.29,-76.1,EG
2011-04-28,08:05:00,50,0,0,0,40.51,-75.67,EG
2011-04-28,08:10:00,52,0,0,0.01,41.01,-75.38,EG
2011-04-28,08:20:00,50,0,0,0,41.02,-75.2,EG
2011-04-28,08:00:00,52,0,0,0,41.03,-75.5,EG
2011-04-28,08:50:00,50,0,0,0,40.51,-75.31,EG
2011-04-28,08:06:00,50,0,0,0,40.27,-75.96,EG
2011-04-28,09:06:00,52,0,0,0,40.59,-75.04,EG
2011-04-28,09:33:00,50,0,0,0,40.78,-74.68,EG
2011-04-28,09:48:00,50,0,0,0,40.88,-74.47,EG
2011-04-28,10:55:00,50,0,0,0,40.62,-74.47,EG
2011-04-26,20:17:00,50,0,0,0,36.08,-91.33,EG
2011-04-26,18:40:00,50,0,0,0,35.11,-89.66,EG
2011-04-27,00:45:00,50,0,0,0,33.97,-89.91,EG
2011-04-27,01:30:00,74,0,0,0,34.36,-89.59,EG
2011-04-27,01:54:00,70,1,0,0,34.53,-89.24,EG
2011-04-28,09:50:00,50,0,0,0,40.68,-74.7,EG
2011-05-23,15:25:00,61,0,0,0.03,36.79,-89.53,EG
2011-05-23,14:53:00,61,0,0,0.1,37.56,-89.62,EG
2011-05-23,16:25:00,70,0,0,0.01,37.8,-88.26,EG
2011-05-23,14:18:00,52,0,0,0.002,38.35,-87.87,EG
2011-05-23,14:28:00,52,0,0,0,38.35,-87.57,EG
2011-05-23,17:47:00,50,0,0,0.004,36.87,-87.82,EG
2011-05-23,14:34:00,70,0,0,0.075,36.78,-90.22,EG
2011-05-23,15:23:00,52,0,0,0,37.72,-89.22,EG
2011-05-23,15:00:00,52,0,0,0.004,38.38,-87.22,EG
2011-05-23,15:48:00,52,0,0,0.002,37,-89.18,EG
2011-05-23,15:20:00,53,0,0,0,37.23,-89.57,MG
2011-04-25,19:42:00,50,0,0,0.01,33.95,-84.64,EG
2011-04-27,08:00:00,50,0,0,0.002,37.54,-77.97,EG
2011-04-28,09:10:00,50,0,0,0.001,37.98,-77.03,EG
2011-04-28,09:15:00,50,0,0,0.002,38.09,-76.82,EG
2011-04-28,09:00:00,50,0,0,0.005,38.18,-77,EG
2011-04-28,08:30:00,50,0,0,0.002,37.9,-77.46,EG
2011-04-28,08:40:00,50,0,0,0.002,37.8,-77.37,EG
2011-04-28,08:00:00,50,0,0,0.001,37.74,-77.83,EG
2011-04-28,08:00:00,50,0,0,0.001,37.73,-77.89,EG
2011-04-28,08:00:00,50,0,0,0.001,37.66,-77.98,EG
2011-04-28,08:30:00,50,0,0,0.002,37.86,-77.46,EG
2011-05-25,17:55:00,56,0,0,0.02,37.8,-89.03,EG
2011-05-25,17:46:00,61,0,0,0.09,37.47,-89.25,EG
2011-05-25,18:05:00,61,0,0,0.04,37.55,-88.97,EG
2011-05-25,18:26:00,70,0,0,0.08,37.73,-88.68,EG
2011-05-25,18:46:00,56,0,0,0.04,38.38,-88.05,EG
2011-05-25,18:36:00,78,0,0,0.4,37.73,-88.33,EG
2011-05-25,17:38:00,70,0,0,0,37.97,-89.12,EG
2011-05-25,17:47:00,52,0,0,0,38.33,-88.89,EG
2011-05-25,17:53:00,52,0,0,0,37.8,-89.1,MG
2011-05-25,18:01:00,70,0,0,0,37.9,-88.98,EG
2011-05-25,19:52:00,56,0,0,0.05,37.88,-87.05,EG
2011-05-25,19:15:00,70,0,0,0.05,38.07,-87.65,EG
2011-05-25,19:30:00,61,1,0,0.05,38.05,-87.27,EG
2011-05-25,19:08:00,61,0,0,0,38.35,-87.57,EG
2011-05-25,18:55:00,79,0,0,0.02,37.93,-87.9,MG
2011-05-25,20:10:00,54,0,0,0,37.88,-87.05,MG
2011-05-22,17:24:00,50,0,0,0.005,38.35,-81.6,EG
2011-05-22,17:40:00,50,0,0,0.005,38.11,-81.45,EG
2011-05-23,19:26:00,50,0,0,0.02,39.33,-82.1,EG
2011-05-23,19:14:00,50,0,0,0.001,39.25,-82.46,EG
2011-05-23,19:28:00,50,0,0,0.001,39.08,-82.33,EG
2011-04-25,23:40:00,55,0,0,0.025,36.48,-87.84,EG
2011-04-25,23:10:00,85,0,0,0.25,36.06,-88.2,EG
2011-05-23,19:29:00,50,0,0,0.001,38.56,-82.67,EG
2011-05-23,19:27:00,50,0,0,0.005,39.9,-82.42,EG
2011-05-23,19:28:00,50,0,0,0.005,39.8,-82.3,EG
2011-05-23,19:30:00,50,0,0,0.005,39.6,-82.22,EG
2011-05-23,19:35:00,50,0,0,0.002,39.6,-82.08,EG
2011-04-25,23:41:00,55,0,0,0.025,36.32,-87.7,EG
2011-05-23,19:51:00,50,0,0,0.001,39.76,-81.93,EG
2011-05-23,19:52:00,50,0,0,0.001,39.65,-81.87,EG
2011-05-23,19:07:00,50,0,0,0.001,38.55,-82.97,EG
2011-05-23,19:41:00,50,0,0,0.005,37.92,-82.72,EG
2011-05-23,20:05:00,50,0,0,0.015,38.42,-82.47,EG
2011-05-23,20:16:00,50,0,0,0.005,38.42,-82.22,EG
2011-04-26,00:00:00,55,0,0,0.01,35.72,-87.8,EG
2011-05-23,20:16:00,50,0,0,0.003,39.2,-81.5,EG
2011-04-26,00:05:00,55,0,0,0.01,35.62,-87.85,EG
2011-04-26,00:05:00,55,0,0,0.02,36.56,-87.31,EG
2011-05-26,16:45:00,50,0,0,0.025,37.42,-81.45,EG
2011-04-26,00:10:00,55,0,0,0.01,36.08,-87.36,EG
2011-05-26,16:25:00,50,0,0,0.003,37.27,-81.67,EG
2011-04-26,00:15:00,55,0,0,0.01,36.4,-87.09,EG
2011-04-27,02:10:00,70,0,0,0,34.21,-88.77,EG
2011-04-27,02:44:00,50,0,0,0,33.9,-88.33,EG
2011-04-26,00:50:00,55,0,0,0.025,36.5,-86.88,EG
2011-04-26,01:07:00,55,0,0,0.01,35.61,-87.14,EG
2011-04-27,02:49:00,50,0,0,0,34.83,-88.32,EG
2011-04-27,02:40:00,50,0,0,0,34.88,-88.44,EG
2011-04-26,01:25:00,55,0,0,0.01,35.19,-87.03,EG
2011-04-26,01:30:00,55,0,0,0.025,36.17,-86.78,EG
2011-04-26,21:50:00,60,0,0,0.04,35.61,-87.84,EG
2011-06-04,16:54:00,55,0,0,0,32.01,-94.01,EG
2011-06-04,17:35:00,54,0,0,0.03,32.54,-94.95,EG
2011-06-04,19:30:00,60,0,0,0.03,33.13,-94.94,EG
2011-06-04,18:50:00,54,0,0,0,32.61,-94.35,EG
2011-06-04,19:00:00,53,0,0,0,33.05,-94.72,EG
2011-06-05,13:25:00,54,0,0,0,34.09,-93.98,EG
2011-06-05,14:20:00,52,0,0,0,33.74,-94.15,EG
2011-04-27,03:30:00,55,0,0,0.025,35.18,-87.74,EG
2011-06-05,14:45:00,57,0,0,0.025,32.18,-91.98,EG
2011-04-26,00:28:00,55,0,0,0.01,35.43,-87.47,EG
2011-06-05,15:13:00,52,0,0,0,33.45,-94.02,MG
2011-06-05,15:17:00,56,0,0,0,33.06,-94.39,EG
2011-06-05,15:34:00,54,0,0,0,33.26,-93.89,EG
2011-06-05,14:30:00,53,0,0,0,33.67,-93.59,EG
2011-06-05,15:40:00,53,0,0,0,33.04,-94.33,EG
2011-06-05,16:00:00,53,0,0,0,33.12,-94.16,EG
2011-06-05,16:20:00,56,0,0,0,32.99,-94.95,EG
2011-06-05,16:35:00,52,0,0,0,33.17,-94.98,EG
2011-04-27,01:00:00,55,0,0,0.01,36.09,-87.79,EG
2011-04-27,05:18:00,55,0,0,0.001,35.96,-85.82,EG
2011-04-27,05:48:00,55,0,0,0.01,36.36,-85.65,EG
2011-04-27,03:55:00,55,0,0,0.04,35.1,-87.34,EG
2011-04-27,03:55:00,60,0,0,0.025,35.08,-87.43,EG
2011-04-27,20:45:00,65,0,0,0.015,35.9,-82.9,EG
2011-04-27,21:40:00,55,0,0,0,35.1,-83.1,EG
2011-04-27,22:32:00,55,0,0,0,34.75,-83.61,EG
2011-04-27,22:48:00,55,0,0,0,35.1,-83.1,EG
2011-04-27,23:24:00,50,0,0,0,35.11,-83,EG
2011-04-27,23:50:00,55,0,0,0,35.24,-82.63,EG
2011-04-28,00:19:00,55,0,0,0,35.37,-82.33,EG
2011-04-25,19:43:00,50,0,0,0,37.82,-82.8,EG
2011-04-28,01:20:00,50,0,0,0,35.44,-80.62,EG
2011-04-28,01:27:00,50,0,0,0,35.55,-80.41,EG
2011-05-25,18:50:00,52,0,0,0.005,36.99,-88.43,EG
2011-05-25,18:45:00,52,0,0,0.001,37.28,-88.37,EG
2011-05-25,19:29:00,52,0,0,0.01,37.83,-87.58,EG
2011-05-25,19:34:00,70,0,0,0.09,37.55,-87.52,EG
2011-05-25,19:44:00,52,0,0,0.05,37.33,-87.5,EG
2011-05-25,19:45:00,74,0,0,1,37.55,-87.45,EG
2011-05-25,19:46:00,53,0,0,0.03,37.75,-87.29,MG
2011-05-25,20:10:00,87,0,0,0.3,36.86,-87.82,EG
2011-05-25,20:23:00,52,0,0,0.025,37.37,-87.22,EG
2011-05-25,20:40:00,65,0,0,0.04,36.68,-87.97,EG
2011-05-25,20:50:00,56,0,0,0.03,36.87,-87.65,EG
2011-05-25,18:13:00,54,0,0,0.006,37.07,-88.77,MG
2011-05-25,18:25:00,61,0,0,0.06,37.07,-88.77,MG
2011-06-03,01:44:00,53,0,0,0,47.68,-98.57,MG
2011-06-03,01:45:00,52,0,0,0,47.44,-98.12,EG
2011-06-03,02:00:00,61,0,0,0,47.74,-98.57,EG
2011-06-03,02:30:00,56,0,0,0,47.92,-97.49,EG
2011-05-25,18:55:00,52,0,0,0.02,37.77,-87.93,MG
2011-05-25,18:52:00,61,0,0,0.008,37.03,-88.35,MG
2011-06-03,02:45:00,56,0,0,0,48.45,-97.74,EG
2011-06-03,02:40:00,56,0,0,0,48.39,-97.81,EG
2011-06-03,03:05:00,52,0,0,0,48.56,-97.18,EG
2011-05-25,19:17:00,52,0,0,0.003,36.77,-88.43,MG
2011-06-03,03:15:00,50,0,0,0,48.8,-97.62,MG
2011-06-03,03:23:00,50,0,0,0,48.99,-97.2,EG
2011-04-27,06:17:00,56,4,0,20,34.1,-85.41,EG
2011-05-25,19:45:00,53,0,0,0.007,37.62,-87.4,MG
2011-04-28,10:10:00,52,0,0,0.003,41.47,-74.02,EG
2011-05-25,19:52:00,52,0,0,0,36.91,-87.79,MG
2011-05-25,19:55:00,52,0,0,0.01,37.09,-87.86,MG
2011-05-25,20:02:00,52,0,0,0,37.27,-87.52,EG
2011-05-25,20:35:00,52,0,0,0,36.83,-87.87,MG
2011-05-25,20:47:00,52,0,0,0.003,37.05,-87.47,MG
2011-05-25,21:09:00,50,0,0,0.002,36.86,-87.48,MG
2011-05-25,21:15:00,52,0,0,0.003,36.74,-87.43,MG
2011-04-27,06:17:00,52,0,0,0.075,33.69,-85.35,EG
2011-04-27,06:17:00,54,0,0,0.015,33.95,-85.38,EG
2011-04-27,06:41:00,50,0,0,0.05,34.95,-85.27,EG
2011-04-27,06:22:00,52,0,0,0.025,34.65,-85.52,EG
2011-04-27,06:36:00,50,0,0,0.025,34.6,-85.35,EG
2011-04-27,02:25:00,50,0,0,0,34.65,-88.67,EG
2011-04-27,07:04:00,50,0,0,0,34.33,-88.5,EG
2011-04-27,08:50:00,50,0,0,0,34.34,-88.72,EG
2011-05-12,08:30:00,60,0,0,0.005,30.11,-96.91,EG
2011-05-25,17:15:00,56,0,0,0.006,37.31,-89.67,EG
2011-05-25,17:30:00,70,0,0,0.05,37.46,-89.64,EG
2011-05-25,16:48:00,70,0,0,0.04,37.3,-89.98,EG
2011-05-25,17:28:00,70,0,0,0,38.02,-89.23,MG
2011-04-26,00:22:00,56,0,0,0,36.75,-87.02,EG
2011-04-26,00:27:00,52,0,0,0,36.84,-86.89,EG
2011-04-26,00:22:00,87,0,0,0,36.75,-87.01,EG
2011-04-26,00:37:00,56,0,0,0,36.87,-86.7,EG
2011-04-26,00:48:00,70,0,0,0,37.1,-86.65,EG
2011-04-26,00:54:00,52,0,0,0,36.73,-86.58,EG
2011-04-26,00:58:00,56,0,0,0,36.97,-86.44,EG
2011-04-26,01:08:00,52,0,0,0,37.42,-86.49,EG
2011-04-26,01:21:00,50,0,0,0,37.48,-86.29,MG
2011-04-26,01:45:00,52,0,0,0,37,-85.92,EG
2011-04-26,02:17:00,52,0,0,0,37.81,-85.46,EG
2011-04-26,02:28:00,52,0,0,0,37.57,-85.25,EG
2011-04-26,02:33:00,52,0,0,0,37.22,-85.34,EG
2011-04-26,02:37:00,61,0,0,0,38.07,-85.23,EG
2011-04-27,18:06:00,50,0,0,0.002,42.16,-77.09,EG
2011-04-27,18:13:00,50,0,0,0.005,42.14,-76.93,EG
2011-04-27,18:25:00,60,0,0,0.06,42.29,-76.81,EG
2011-04-27,18:32:00,60,0,0,0.005,42.34,-76.82,EG
2011-04-27,19:55:00,60,0,0,0.005,42.21,-75.82,EG
2011-04-27,20:45:00,60,0,0,0.005,42.47,-75.32,EG
2011-04-27,20:30:00,50,0,0,0.005,42.62,-75.34,EG
2011-04-27,18:00:00,60,0,0,0.006,42.23,-77.2,EG
2011-04-27,23:50:00,60,0,0,0.005,42.22,-76.49,EG
2011-04-27,03:50:00,55,0,0,0.025,35.32,-87.3,EG
2011-04-27,04:57:00,64,0,0,0.01,35.9,-86.39,EG
2011-04-27,04:57:00,55,0,0,0.025,35.85,-86.39,EG
2011-04-27,04:54:00,55,0,0,0.01,35.81,-86.46,EG
2011-04-27,04:58:00,55,0,0,0.075,35.85,-86.39,EG
2011-04-27,04:50:00,55,0,0,0.05,35.79,-86.47,EG
2011-04-27,04:24:00,55,0,0,0.025,35.45,-87.23,EG
2011-04-27,04:43:00,55,0,0,0.05,35.74,-86.65,EG
2011-04-27,04:55:00,55,0,0,0.01,35.85,-86.39,EG
2011-04-27,04:55:00,55,0,0,0.025,35.85,-86.39,EG
2011-04-26,15:56:00,50,0,0,0,41.97,-86.4,EG
2011-04-27,05:20:00,71,0,0,0.005,36.08,-86.03,EG
2011-04-27,05:16:00,55,0,0,0.01,36.19,-86.2,EG
2011-04-27,04:45:00,55,0,0,0.025,36.48,-86.31,EG
2011-04-27,06:08:00,55,0,0,0.01,36.38,-85.27,EG
2011-04-26,03:20:00,54,0,0,0,38.04,-84.59,MG
2011-04-28,00:20:00,50,0,0,0.005,31.21,-86.17,EG
2011-04-26,18:50:00,56,0,0,0,37.6,-85.91,EG
2011-04-27,05:26:00,52,0,0,0,36.65,-85.88,EG
2011-04-27,05:38:00,52,0,0,0,36.7,-85.68,EG
2011-04-27,06:23:00,52,0,0,0,36.69,-85.14,EG
2011-04-27,05:59:00,52,0,0,0,37.33,-85.3,EG
2011-04-27,06:41:00,52,0,0,0,37.2,-85,EG
2011-04-27,07:04:00,61,0,0,0,37.53,-84.66,EG
2011-04-27,07:20:00,56,0,0,0,37.36,-84.51,EG
2011-04-27,07:35:00,56,0,0,0,37.51,-84.38,EG
2011-04-27,07:45:00,56,0,0,0,37.89,-84.26,EG
2011-04-28,02:10:00,50,0,0,0.01,35.84,-79.92,EG
2011-04-27,11:10:00,50,0,0,0.005,36.08,-79.09,EG
2011-04-27,09:20:00,50,0,0,0,34.37,-88.28,EG
2011-04-27,05:18:00,55,0,0,0.03,36.08,-86.02,EG
2011-04-27,05:46:00,55,0,0,0.015,35.54,-85.86,EG
2011-04-27,06:50:00,55,0,0,0.01,35.97,-85.04,EG
2011-04-27,06:32:00,55,0,0,0.01,35.53,-85.97,EG
2011-04-27,05:15:00,60,0,0,0.03,36.1,-86.1,EG
2011-04-27,12:10:00,55,0,0,0.04,35.37,-85.62,EG
2011-04-27,15:45:00,55,0,0,0.01,35.87,-85.06,EG
2011-04-27,16:25:00,55,0,0,0.025,35.88,-85.07,EG
2011-04-27,16:50:00,55,0,0,0.025,35.26,-85.75,EG
2011-04-27,16:30:00,55,0,0,0.01,35.37,-86.14,EG
2011-04-27,04:40:00,76,0,0,0.05,36.24,-86.52,EG
2011-04-27,04:40:00,55,0,0,0.015,35.62,-86.59,EG
2011-05-03,18:15:00,50,0,0,0,36.28,-80.57,EG
2011-04-27,04:45:00,55,0,0,0.01,35.74,-86.39,EG
2011-05-03,19:02:00,50,0,0,0,36.58,-79.87,EG
2011-05-03,19:02:00,50,0,0,0.002,36.68,-79.87,EG
2011-04-27,06:45:00,55,0,0,0.03,36.14,-85.07,EG
2011-04-27,04:05:00,55,0,1,0,35.93,-86.84,EG
2011-04-27,05:35:00,55,0,0,0.01,35.56,-85.99,EG
2011-04-27,18:30:00,55,0,0,0.01,35.69,-85.78,EG
2011-04-27,17:53:00,55,0,0,0.01,35.41,-85.97,EG
2011-04-27,10:08:00,61,0,0,0.005,35.41,-86.83,EG
2011-04-27,07:08:00,55,0,0,0.015,36.38,-84.85,EG
2011-04-27,05:15:00,55,0,0,0.05,36.08,-86.14,EG
2011-04-28,02:25:00,60,0,0,0.02,43.1,-75.23,EG
2011-04-28,07:53:00,50,0,0,0.05,42.17,-75.08,EG
2011-04-28,08:35:00,50,0,0,0.001,41.85,-74.57,EG
2011-04-28,02:00:00,50,0,0,0.01,42.46,-75.74,EG
2011-04-28,02:55:00,50,0,0,0.015,42.03,-75.8,EG
2011-04-27,23:45:00,87,0,0,0.1,42.35,-76.48,EG
2011-04-27,23:48:00,50,0,0,0.005,42.44,-76.5,EG
2011-04-28,02:50:00,60,0,0,0.05,41.32,-76.03,EG
2011-04-28,02:55:00,83,0,0,0.05,41.32,-76.03,EG
2011-04-28,03:20:00,70,0,0,0.05,41.47,-75.88,EG
2011-04-28,03:26:00,70,0,0,0.03,41.58,-75.67,EG
2011-04-28,02:30:00,70,0,0,0.005,41.78,-76.25,EG
2011-04-28,04:02:00,60,0,0,0.01,41.6,-75.15,EG
2011-04-28,06:39:00,60,0,0,0.005,41.47,-75.88,EG
2011-04-28,06:45:00,60,0,0,0.02,41.54,-75.74,EG
2011-04-28,06:50:00,60,0,0,0.01,41.58,-75.67,EG
2011-04-28,06:57:00,50,0,0,0.001,41.54,-75.74,EG
2011-04-26,15:05:00,52,0,0,0,32.33,-96.63,EG
2011-05-11,15:20:00,55,0,0,0.015,41.83,-96.74,EG
2011-04-26,18:15:00,70,0,0,0.025,32.03,-96.4,EG
2011-04-27,12:40:00,50,0,0,0,34.33,-89.52,EG
2011-05-25,19:30:00,56,0,0,0.07,37.03,-88.19,EG
2011-05-25,19:25:00,56,0,0,0.01,36.75,-88.28,EG
2011-05-25,19:00:00,65,0,0,0.06,36.73,-88.63,EG
2011-04-27,13:45:00,50,0,0,0,33.85,-89.32,EG
2011-04-27,04:56:00,60,0,0,0.01,35.89,-86.39,EG
2011-04-27,04:57:00,55,0,0,0.04,35.88,-86.39,EG
2011-04-28,09:25:00,52,0,0,0.001,38.88,-76.51,EG
2011-04-27,04:30:00,70,0,0,0.02,36.31,-86.47,EG
2011-04-28,14:50:00,50,0,0,0.003,36.1,-76.68,EG
2011-04-28,15:36:00,50,0,0,0.002,36.51,-75.92,EG
2011-04-27,06:55:00,50,0,0,0.004,34.64,-85.03,EG
2011-04-27,06:55:00,52,0,0,0.5,34.58,-84.93,EG
2011-04-27,06:59:00,51,0,0,0.007,34.64,-84.91,EG
2011-04-26,19:00:00,56,0,0,0.005,31.87,-96.33,EG
2011-04-27,12:30:00,61,0,0,0.5,34.85,-85.52,EG
2011-04-27,12:45:00,54,0,0,0.01,34.95,-85.35,EG
2011-04-28,06:10:00,60,0,0,0.02,30.95,-83.88,EG
2011-05-25,19:30:00,78,0,0,0.09,36.63,-88.38,EG
2011-04-28,06:38:00,50,0,0,0.005,30.47,-84.25,EG
2011-04-28,06:38:00,55,0,0,0.007,30.52,-84.22,EG
2011-04-28,08:58:00,50,0,0,0.002,30.43,-83.64,EG
2011-05-25,17:34:00,60,0,0,0.04,37.45,-89.36,EG
2011-05-30,21:20:00,60,0,0,0,41.36,-97.21,EG
2011-05-25,18:15:00,56,0,0,0,37.25,-88.75,MG
2011-05-25,18:22:00,55,0,0,0.01,37.15,-88.73,MG
2011-05-25,18:10:00,52,0,0,0.025,37.08,-88.9,EG
2011-05-25,18:24:00,55,0,0,0,36.57,-89.14,MG
2011-05-25,18:03:00,56,0,0,0.008,37.27,-88.91,EG
2011-05-25,18:15:00,52,0,0,0,36.87,-89.02,EG
2011-05-25,20:05:00,70,0,0,0.05,37.23,-87.48,EG
2011-05-25,19:56:00,61,0,0,0.02,37.17,-87.7,EG
2011-05-25,18:47:00,52,0,0,0.006,36.57,-88.8,EG
2011-05-25,18:20:00,56,0,0,0.006,36.8,-88.87,EG
2011-05-25,18:30:00,65,0,0,0.1,36.52,-88.94,EG
2011-05-25,21:35:00,52,0,0,0.01,36.84,-87.21,EG
2011-04-27,14:35:00,70,0,0,0,34,-88.75,EG
2011-04-28,06:21:00,56,0,0,0.017,33.93,-79.93,EG
2011-04-28,06:26:00,56,0,0,0.003,33.96,-79.81,EG
2011-04-28,06:27:00,52,0,0,0.002,33.96,-79.78,EG
2011-04-28,06:31:00,56,0,0,0.015,33.97,-79.75,EG
2011-04-28,06:33:00,56,0,0,0.009,33.96,-79.72,EG
2011-04-28,06:35:00,56,0,0,0.005,33.97,-79.69,EG
2011-04-28,06:41:00,52,0,0,0.002,33.99,-79.57,EG
2011-04-28,06:42:00,52,0,0,0.002,33.99,-79.55,EG
2011-04-28,06:44:00,52,0,0,0.002,33.99,-79.53,EG
2011-04-28,06:52:00,56,0,0,0.006,34.2,-79.54,EG
2011-04-28,06:40:00,56,0,0,0.008,34.07,-79.68,EG
2011-04-28,05:49:00,56,0,0,0.005,34.72,-79.86,EG
2011-04-26,18:50:00,50,0,0,0,34.5,-90.2,EG
2011-04-26,19:20:00,55,0,0,0.012,44.19,-85.42,EG
2011-04-26,15:07:00,50,0,0,0.005,36.76,-80.73,EG
2011-04-26,16:55:00,50,0,0,0,37.13,-79.15,EG
2011-04-26,17:12:00,50,0,0,0,37.3,-79.1,EG
2011-04-26,15:14:00,50,0,0,0,36.44,-80.91,EG
2011-04-26,15:29:00,50,0,0,0.005,36.53,-80.74,EG
2011-04-26,16:50:00,60,0,0,0.01,41.78,-76.8,EG
2011-04-27,16:50:00,50,0,0,0,37.51,-78.78,EG
2011-04-26,18:30:00,60,0,0,0.01,41.42,-76.19,EG
